[11, [0.00615235164212568,0.600189803123779,0.194301174536767,1,-0.093013887520031,0.60361304566723,0.019999999552965,0,0,0,1,0,0,0,0,0,0,0,0.006152351642126,0.600189803123779,0.194301174536767,1,-0.093013887520031,0.60361304566723,0.019999999552965,0,0,0,1,0,0,0,0,0,0,0,0,0, 0.0], [0.06219488422366248,0.897399378924201, 0.08300910244774248], [0.7242274423255319,-0.343860582485676, -0.5], [0.03970642665872784,0.645731075273458, 0.13998468278833714]]
[11, [0.03970642665872784,0.645731075273458,0.139984682788337,0.840411358697134,-0.093018634214185,0.603609098676458,0.019416685034711,0.000102265895755,-0.000127452262104,3.91821605566198E-07,0.999999986648727,0,0,0,0,0,0,0,0.032447290646147,0.637704218930835,0.146781462451588,0.869422847023119,-0.093017572454079,0.603601462180674,0.01941607469048,0.000311621239573,-9.68165911891924E-05,3.6218627966509E-07,0.999999946759308,0,0,0,0,0,0,0,0,0, 0.0], [0.06219488422366248,0.897399378924201, 0.08300910244774248], [0.912823698643256,1.33845744657532, -0.5], [0.0979511941991618,0.683722354821339, 0.06856461750960344]]
[11, [0.0979511941991618,0.683722354821339,0.068564617509604,0.360913696640419,-0.093016946843337,0.603621345228173,0.019418649236993,-0.000221899845506,-8.0447175168518E-05,2.40910953501766E-06,0.999999972141453,0,0,0,0,0,0,0,0.091844388582236,0.684416300051729,0.075163199740852,0.41181767055668,-0.093023633465672,0.603616864701319,0.01941861521102,-0.000102942654988,-0.000260787010544,2.2934309901925E-06,0.999999960693842,0,0,0,0,0,0,0,0,0, 0.0], [0.06219488422366248,0.897399378924201, 0.08300910244774248], [0.6384582658579897,1.64062426675649, -0.5], [0.13988933359186626,0.719974791245179, 0.056970293383376766]]
[11, [0.13988933359186626,0.719974791245179,0.056970293383377,0.296658264699585,-0.093007135298929,0.603630727375821,0.019410679443661,-0.000473228499649,0.000179965573003,3.27763048833914E-06,0.99999987182821,0,0,0,0,0,0,0,0.13329959356536,0.71702944994733,0.056536014709645,0.29556252491953,-0.093023005811626,0.603629730158594,0.019414107678682,-0.00042879703282,-0.000234494130043,3.15927103312083E-06,0.999999880567806,0,0,0,0,0,0,0,0,0, 0.0], [0.06219488422366248,0.897399378924201, 0.08300910244774248], [-1.778227187105218,0.996086354131015, 0.5], [0.11306861243108288,0.789987285548921, 0.10587024295210565]]
[11, [0.11306861243108288,0.789987285548921,0.105870242952106,0.64425063287202,-0.093008140685219,0.60361000993732,0.019413538550886,8.03157650120365E-05,0.000146794163039,4.20190069365156E-06,0.999999985991598,0,0,0,0,0,0,0,0.11929658105009,0.783701378759311,0.099072464406877,0.591536125381221,-0.093029208738641,0.603611202384156,0.019409251202147,4.65509764880519E-05,-0.000414258872391,4.07227791093717E-06,0.999999913103001,0,0,0,0,0,0,0,0,0, 0.0], [0.06219488422366248,0.897399378924201, 0.08300910244774248], [-1.0458491859720493,1.2409614847551, -0.5], [0.06581471934071804,0.827447280239726, 0.09244931183923397]]
[11, [0.06581471934071804,0.827447280239726,0.092449311839234,1,-0.093033655937575,0.603612924977838,0.019411219513246,4.21554065223005E-06,-0.000530319947951,4.49126441504552E-06,0.999999859361396,0,0,0,0,0,0,0,0.069652470003752,0.822938891175747,0.096858308314937,0.992394571531523,-0.093024793135462,0.603610936023431,0.019412237842761,5.57151800291779E-05,-0.000286325169701,4.60565241781486E-06,0.999999957446251,0,0,0,0,0,0,0,0,0, 0.0], [0.06219488422366248,0.897399378924201, 0.08300910244774248], [-1.057698251789107,-1.16977597637618, -0.5], [0.021609144509018702,0.826159770631035, 0.06716193898910364]]
[11, [0.021609144509018702,0.826159770631035,0.067161938989104,1,-0.09300326423143,0.603614577882191,0.019409053214554,-4.05017447045871E-05,0.000279729140379,4.19166281726173E-06,0.999999960046823,0,0,0,0,0,0,0,0.025844967820672,0.829208947128831,0.069763958554083,1,-0.092995865140572,0.603611506255264,0.01941043075702,4.04207253652625E-05,0.000465478587154,4.05804092953351E-06,0.999999890839685,0,0,0,0,0,0,0,0,0, 0.0], [0.06219488422366248,0.897399378924201, 0.08300910244774248], [0.7581220912308737,-1.42078577055151, 0.5], [0.045575307025815553,0.811665418019941, 0.09654710391118919]]
[11, [0.045575307025815553,0.811665418019941,0.096547103911189,0.762606929043201,-0.093004488239246,0.603615857937492,0.019412421496218,-7.58722832134591E-05,0.000222655456791,4.64201385091568E-06,0.999999972323197,0,0,0,0,0,0,0,0.041453767145699,0.812852545188318,0.0901332429757,0.789831825339738,-0.09302585317047,0.603614991832965,0.019409108190953,-5.16123766566661E-05,-0.000344702182741,4.7467534809871E-06,0.999999939247016,0,0,0,0,0,0,0,0,0, 0.0], [0.06219488422366248,0.897399378924201, 0.08300910244774248], [-0.6784853256997898,-0.425676116862067, -0.5], [0.012047580792471407,0.772776988161685, 0.07570696884924151]]
[11, [0.012047580792471407,0.772776988161685,0.075706968849242,0.997222361683468,-0.093033326902263,0.603614241912424,0.019410838456357,-3.51017137996086E-05,-0.000537503333378,4.22614867528611E-06,0.999999854920078,0,0,0,0,0,0,0,0.018841830503347,0.775542300565291,0.079791071886682,0.949202896568596,-0.093024149313404,0.603615799936792,0.019411943995715,-7.46352397649989E-05,-0.000285619488564,4.10456739325041E-06,0.99999995641712,0,0,0,0,0,0,0,0,0, 0.0], [0.06219488422366248,0.897399378924201, 0.08300910244774248], [0.2542799925422097,1.9015184800346, 0.5], [-0.04392863000101935,0.806918104127367, 0.1157282236689556]]
[11, [-0.04392863000101935,0.806918104127367,0.115728223668956,0.945077034812029,-0.093002463288234,0.603611051645266,0.019409735654625,5.06596750502181E-05,0.000284342747259,4.62811123333053E-06,0.999999958280689,0,0,0,0,0,0,0,-0.037002962480449,0.80420041667179,0.108856208496654,0.951905947937259,-0.092995022519283,0.603613879469809,0.019410980091906,-2.42077955467484E-05,0.000471407230375,4.76593197734032E-06,0.99999988858324,0,0,0,0,0,0,0,0,0, 0.0], [0.06219488422366248,0.897399378924201, 0.08300910244774248], [1.302385663721012,-0.339615217381398, 0.5], [-0.05384376127827322,0.847825396953287, 0.1875200305231104]]
