[81, [0.006161410191526166,0.600271691145643,0.194349584514187,1,0.043950843861048,0.729999976158142,0.09,1,0,0,0,0,0,0,0,0,0,0,0.006161410191526,0.600271691145643,0.194349584514187,1,0.043950843861048,0.729999976158142,0.09,1,0,0,0,0,0,0,0,0,0,0,0,0, 0.0], [0.04395084386104803,0.539999976158142, 0.09], [0.3672420263403079,-0.241278841095852,-0.5,-1,1, 0.6692798027065927], [0.05060722934719069,0.5479819150508, 0.15455399096599212]]
[81, [0.05060722934719069,0.5479819150508,0.154553990965992,0.755463928385775,0.043950843861048,0.729999976158142,0.09,1,0,0,0,0,0,0,0,0,0,0,0.043230169851311,0.554302488424168,0.157924331081093,0.801373405275162,0.043950843861048,0.729999976158142,0.09,1,0,0,0,0,0,0,0,0,0,0,0,0, 0.0], [0.04395084386104803,0.539999976158142, 0.09], [-0.966133525072808,2.50796622344885,-0.5,-1,-0.113299562227859, 1.0], [0.026189525450985452,0.578115713491568, 0.0980208724549023]]
[81, [0.026189525450985452,0.578115713491568,0.098020872454902,0.351948298870826,0.043950843861048,0.729999976158142,0.09,1,0,0,0,0,0,0,0,0,0,0,0.03379604395489,0.572068313668806,0.104152465982783,0.375479975364936,0.043950843861048,0.729999976158142,0.09,1,0,0,0,0,0,0,0,0,0,0,0,0, 0.0], [0.04395084386104803,0.539999976158142, 0.09], [-1.4623060071291025,1.67115855763156,-0.049263625328017,-1,1, 1.0], [-0.04246270170939163,0.618493228283836, 0.10817301597359864]]
[81, [-0.04246270170939163,0.618493228283836,0.108173015973599,0.295680878275549,0.043950843861048,0.729999976158142,0.09,1,0,0,0,0,0,0,0,0,0,0,-0.03719210634477,0.615073583361918,0.104525844418661,0.294596536516869,0.043950843861048,0.729999976158142,0.09,1,0,0,0,0,0,0,0,0,0,0,0,0, 0.0], [0.04395084386104803,0.539999976158142, 0.09], [0.3396765848334894,2.04946612571235,-0.5,-1,1, -0.07982390834687347], [-0.014185791163700223,0.656764779103891, 0.09552261711652507]]
[81, [-0.014185791163700223,0.656764779103891,0.095522617116525,0.296896834858887,0.043950843861048,0.729999976158142,0.09,1,0,0,0,0,0,0,0,0,0,0,-0.021281262174894,0.651920340325871,0.101380156992267,0.29682415488051,0.043950843861048,0.729999976158142,0.09,1,0,0,0,0,0,0,0,0,0,0,0,0, 0.0], [0.04395084386104803,0.539999976158142, 0.09], [0.9429563418080182,-0.453802581102181,-0.5,-0.95757894803193,0.514614854668711, 1.0], [0.049838742282875194,0.668702267659058, 0.0501380609370866]]
[81, [0.049838742282875194,0.668702267659058,0.050138060937087,0.299086444745871,0.043950843861048,0.729999976158142,0.09,1,0,0,0,0,0,0,0,0,0,0,0.04387068653177,0.671177546169308,0.051963286652972,0.296461122862127,0.043950843861048,0.729999976158142,0.09,1,0,0,0,0,0,0,0,0,0,0,0,0, 0.0], [0.04395084386104803,0.539999976158142, 0.09], [-0.8238098396778776,2.11103656113817,-0.269805237260822,-0.224142808455455,0.658872143871194, 1.0], [0.023646902823374363,0.711367124125978, 0.09201498735031453]]
[81, [0.023646902823374363,0.711367124125978,0.092014987350315,0.307473296258242,0.043950843861048,0.731795577103867,0.09,1,0,0,0,0,0,0,0,0,0,0,0.026716774188968,0.708037557621594,0.089083509910146,0.309322272221032,0.043950843861048,0.730692645935722,0.09,1,0,0,0,0,0,0,0,0,0,0,0,0, 0.0], [0.04395084386104803,0.539999976158142, 0.09], [-1.9530766100191481,-0.10724703984127,-0.031828858079252,0.510571527495217,-0.972219111163792, -0.012362503241718503], [0.004185140732942335,0.701045515004059, 0.12522641143446644]]
[81, [0.004185140732942335,0.701045515004059,0.125226411434466,0.549948123170594,0.043950843861048,0.730642443904559,0.09,1,0,0,0,0,0,0,0,0,0,0,0.010297487753039,0.702577373580604,0.115792481294189,0.505916548974049,0.043950843861048,0.730765580216095,0.09,1,0,0,0,0,0,0,0,0,0,0,0,0, 0.0], [0.04395084386104803,0.539999976158142, 0.09], [0.06889766414133902,-0.367665121846433,-0.5,-1,0.886269644994735, 1.0], [0.025408006385769642,0.646688180232668, 0.12179382498612876]]
[81, [0.025408006385769642,0.646688180232668,0.121793824986129,0.693645445671776,0.043950843861048,0.729459669371182,0.09,1,0,0,0,0,0,0,0,0,0,0,0.018504168822745,0.652527997410611,0.125867878875725,0.703322889329963,0.043950843861048,0.729548041719291,0.09,1,0,0,0,0,0,0,0,0,0,0,0,0, 0.0], [0.04395084386104803,0.539999976158142, 0.09], [-0.1022649608255875,0.681773131682289,-0.5,-1,1, 1.0], [0.07347055491715465,0.667640832682413, 0.06906551139172454]]
[81, [0.07347055491715465,0.667640832682413,0.069065511391725,0.443253697646301,0.043950843861048,0.72883133828916,0.09,1,0,0,0,0,0,0,0,0,0,0,0.068969400713457,0.661538700571531,0.075443943750957,0.467103100168876,0.043950843861048,0.728877385141147,0.09,1,0,0,0,0,0,0,0,0,0,0,0,0, 0.0], [0.04395084386104803,0.539999976158142, 0.09], [-0.8802451229089203,2.04693099919196,0.5,0.816479321028874,1, 1.0], [0.08183083585733594,0.697539460956104, 0.07426934724305358]]
[81, [0.08183083585733594,0.697539460956104,0.074269347243054,0.613969656278636,0.043950843861048,0.732010056422948,0.09,1,0,0,0,0,0,0,0,0,0,0,0.083364902472539,0.69860459021833,0.073502385767605,0.582469931911643,0.043950843861048,0.732239386827923,0.09,1,0,0,0,0,0,0,0,0,0,0,0,0, 0.0], [0.04395084386104803,0.539999976158142, 0.09], [0.8967706265232753,1.34735810945766,-0.5,0.428452107163068,-0.119119372104342, 0.44181177045722153], [0.07606291853639985,0.705185181262965, 0.0755114407921789]]
[81, [0.07606291853639985,0.705185181262965,0.075511440792179,0.79555949924751,0.043950843861048,0.731458106108456,0.09,1,0,0,0,0,0,0,0,0,0,0,0.075691762248055,0.703466162101422,0.075804539469575,0.807760683984089,0.043950843861048,0.731478942861587,0.09,1,0,0,0,0,0,0,0,0,0,0,0,0, 0.0], [0.04395084386104803,0.539999976158142, 0.09], [0.9267746727608679,0.570612554878946,-0.5,-1,-0.356707109358899, 1.0], [0.08369333441804458,0.714653944934749, 0.07227346467903703]]
[81, [0.08369333441804458,0.714653944934749,0.072273464679037,0.609742608903073,0.043950843861048,0.73189612890091,0.09,1,0,0,0,0,0,0,0,0,0,0,0.082907170026461,0.714570819307968,0.072642195206395,0.618730966097172,0.043950843861048,0.731804055768139,0.09,1,0,0,0,0,0,0,0,0,0,0,0,0, 0.0], [0.04395084386104803,0.539999976158142, 0.09], [-0.5884253649718948,1.45604639810816,-0.5,-1,1, -1.0], [0.09361849746737448,0.716632705865204, 0.06885594307339396]]
